match,row,kills,deaths,assists,damage,dmg_taken,healing,mvp
103,17,0,1,0,278,380,343,FALSE
103,18,24,2,1,7317,3398,0,TRUE
103,19,16,5,0,3460,1886,0,FALSE
104,2,2,5,0,6491,2704,0,FALSE
104,3,1,8,1,3028,3255,1484,FALSE
104,4,4,8,0,5120,2724,0,FALSE
104,5,5,3,2,4348,2910,7541,TRUE
104,6,2,6,0,4864,9167,983,FALSE
104,7,1,1,0,742,1237,0,FALSE
104,8,0,1,0,704,661,0,FALSE
104,9,18,1,2,6994,6902,210,FALSE
104,10,12,0,26,1197,1650,10764,FALSE
104,11,11,1,5,3526,8744,0,FALSE
104,12,19,0,13,6143,3880,4738,TRUE
104,13,9,3,11,993,3795,2439,FALSE
104,14,12,4,0,3703,5445,0,FALSE
105,2,2,5,0,7678,2332,51,FALSE
105,3,5,5,9,2275,2714,5072,FALSE
105,4,3,3,7,6037,3955,5615,TRUE
105,5,3,3,0,5723,7398,821,FALSE
105,6,7,2,0,6490,2279,0,FALSE
105,7,5,3,0,3087,2113,0,FALSE
105,8,12,3,0,4496,2824,0,FALSE
105,9,5,1,0,2950,12232,0,FALSE
105,10,4,1,10,1075,1784,8451,FALSE
105,11,8,2,2,4718,8291,0,FALSE
105,12,8,1,8,3330,5096,12747,TRUE
105,13,8,3,0,4062,3900,0,FALSE
106,2,11,4,11,2758,3928,6297,FALSE
106,3,26,2,0,10192,6337,0,TRUE
106,4,12,3,15,5181,2889,5302,FALSE
106,5,19,5,0,12953,3904,180,FALSE
106,6,19,2,0,7150,3619,0,FALSE
106,7,12,4,13,6338,4612,4055,FALSE
106,8,7,9,0,6352,7432,0,FALSE
106,9,1,5,9,368,4414,16437,FALSE
106,10,5,6,0,5960,19251,0,TRUE
106,11,8,8,0,5167,6697,0,FALSE
106,12,3,5,8,2955,6375,11493,FALSE
106,13,5,8,0,4487,5009,381,FALSE
107,2,20,0,0,11361,6353,294,TRUE
107,3,9,0,1,3840,6754,0,FALSE
107,4,17,4,12,9543,4551,0,FALSE
107,5,19,1,4,7012,4276,6769,FALSE
107,6,7,0,19,1018,2820,12705,FALSE
107,7,22,6,0,9947,4762,0,FALSE
107,8,6,6,0,7092,3897,0,TRUE
107,9,3,6,3,2858,4473,11813,FALSE
107,10,2,6,1,2692,7318,9383,FALSE
107,11,2,8,1,4874,14937,0,FALSE
107,12,4,8,1,6950,11264,15,FALSE
107,13,2,9,0,2738,2307,0,FALSE
108,2,12,9,4,3988,9057,0,FALSE
108,3,19,5,2,5556,13739,0,FALSE
108,4,19,6,0,4797,15630,0,FALSE
108,5,14,3,21,3229,8365,10956,TRUE
108,6,17,7,0,5499,3181,0,FALSE
108,7,19,4,21,8440,5640,7425,FALSE
108,8,0,0,0,0,0,0,FALSE
108,9,17,5,0,9143,8165,0,FALSE
108,10,4,6,20,2019,3737,10278,FALSE
108,11,9,5,19,4641,8075,4026,FALSE
108,12,21,6,8,11884,7084,0,TRUE
108,13,12,10,0,7087,5678,0,FALSE
108,14,16,11,0,7680,4264,0,FALSE
109,2,20,7,5,8196,5972,0,FALSE
109,3,13,9,2,7222,7101,0,FALSE
109,4,9,5,30,2809,4385,16458,FALSE
109,5,16,1,22,3862,8607,15051,FALSE
109,6,29,4,1,12073,34824,0,TRUE
109,7,26,5,0,8358,4427,0,FALSE
109,8,10,8,8,10470,6893,0,FALSE
109,9,11,9,0,9628,7086,0,FALSE
109,10,14,8,0,8107,3607,0,FALSE
109,11,11,6,11,5617,3374,9818,TRUE
109,12,3,10,12,4175,6658,9323,FALSE
109,13,10,10,0,9546,17227,458,FALSE
110,2,18,8,0,11123,7257,0,FALSE
110,3,10,4,3,6224,18384,0,FALSE
110,4,15,7,14,4328,5090,8970,FALSE
110,5,8,7,0,2987,3344,0,FALSE
110,6,13,4,11,5089,4425,11699,TRUE
110,7,19,7,0,6779,4502,0,FALSE
110,8,18,7,6,8086,4365,0,FALSE
110,9,7,6,9,2857,6431,8237,FALSE
110,10,6,10,4,3687,4870,9239,FALSE
110,11,15,6,0,9103,3693,0,FALSE
110,12,7,7,1,4470,9667,0,FALSE
110,13,13,4,0,9282,15480,0,TRUE
111,2,9,3,1,8435,7943,0,FALSE
111,3,17,2,0,11673,4211,0,TRUE
111,4,14,4,0,11296,6193,0,FALSE
111,5,8,4,19,3475,3391,15491,FALSE
111,6,15,5,2,9740,10860,0,FALSE
111,7,12,7,0,8669,4170,0,FALSE
111,8,12,3,2,6512,16598,0,FALSE
111,9,13,7,1,9632,8824,634,FALSE
111,10,7,7,0,4059,13094,0,FALSE
111,11,14,6,18,3947,8786,17951,FALSE
111,12,12,6,14,4797,10002,11112,TRUE
111,13,7,5,2,5807,4434,0,FALSE
112,2,26,11,1,18618,31639,0,FALSE
112,3,3,9,42,910,7131,40928,FALSE
112,4,17,13,26,16065,16139,32455,FALSE
112,5,38,11,0,33986,13421,0,FALSE
112,6,44,13,9,32382,12476,0,TRUE
112,7,31,12,0,25659,53672,0,FALSE
112,8,38,12,4,21794,61120,0,TRUE
112,9,29,11,0,23601,9757,0,FALSE
112,10,35,14,28,29374,10691,0,FALSE
112,11,28,9,36,13125,10457,40715,FALSE
112,12,29,12,13,22204,50176,0,FALSE
112,13,15,12,29,9569,12881,31332,FALSE
113,2,4,5,7,2108,3991,12130,FALSE
113,3,7,3,1,9059,4735,0,FALSE
113,4,4,6,0,9315,5543,0,FALSE
113,5,5,3,0,6452,15971,0,FALSE
113,6,5,4,0,6316,10113,620,FALSE
113,7,4,4,5,2310,4131,12313,TRUE
113,8,6,2,9,4832,6262,12935,FALSE
113,9,12,0,0,7844,2430,0,FALSE
113,10,15,1,0,9135,2906,0,TRUE
113,11,11,0,14,4478,3072,11281,FALSE
113,12,7,4,3,4555,9380,158,FALSE
113,13,6,2,2,6525,17829,0,FALSE
114,2,33,12,0,30969,15534,0,FALSE
114,3,20,7,42,5472,5946,34827,FALSE
114,4,20,10,5,28292,7437,0,FALSE
114,5,30,15,18,14388,38411,0,FALSE
114,6,14,11,32,4348,10824,41729,FALSE
114,7,39,13,5,25376,65098,0,TRUE
114,8,38,9,17,32737,11938,0,FALSE
114,9,40,13,14,30214,17762,0,FALSE
114,10,29,4,39,11803,15286,33061,TRUE
114,11,30,5,50,7486,11118,41154,FALSE
114,12,25,14,1,20057,22923,162,FALSE
114,13,32,11,6,24663,51058,0,FALSE
115,2,7,12,1,10148,18371,0,FALSE
115,3,14,9,2,18638,21010,0,FALSE
115,4,3,6,25,1572,4649,22974,FALSE
115,5,20,10,6,19802,21269,0,TRUE
115,6,7,8,13,6070,8659,16634,FALSE
115,7,12,9,6,13989,12009,0,FALSE
115,8,29,5,9,18086,10976,74,TRUE
115,9,22,6,0,13792,11755,1199,FALSE
115,10,24,6,3,17993,21413,0,FALSE
115,11,15,6,2,14074,23865,0,FALSE
115,12,15,4,19,7934,6244,18380,FALSE
115,13,12,5,25,5451,5060,19631,FALSE
116,2,4,6,7,1364,3149,4878,FALSE
116,3,6,5,1,4438,12420,0,FALSE
116,4,2,7,1,3003,3922,0,FALSE
116,5,1,5,10,244,2910,7944,FALSE
116,6,10,3,1,5626,10672,0,TRUE
116,7,7,4,0,5403,3811,0,FALSE
116,8,0,0,0,0,0,0,FALSE
116,9,13,4,0,7803,3813,0,FALSE
116,10,17,2,9,11049,3134,4755,TRUE
116,11,0,1,0,0,1185,0,FALSE
116,12,3,4,9,2945,3259,8231,FALSE
116,13,13,4,1,7444,8662,0,FALSE
116,14,10,1,1,3326,1971,0,FALSE
117,2,23,8,2,14124,5674,0,FALSE
117,3,16,11,4,10250,7289,0,FALSE
117,4,9,6,13,9048,10324,20450,FALSE
117,5,10,5,13,6632,7043,25641,FALSE
117,6,10,7,0,10293,24927,0,FALSE
117,7,16,3,2,14991,21326,0,TRUE
117,8,12,8,5,9605,19476,66,FALSE
117,9,19,4,0,17798,5845,0,FALSE
117,10,14,7,16,6012,9375,20902,FALSE
117,11,20,4,2,17193,13009,0,TRUE
117,12,15,6,8,8815,7460,20745,FALSE
117,13,10,6,0,13850,23361,0,FALSE
118,2,0,8,0,5504,8458,0,FALSE
118,3,2,9,2,2576,5412,5349,FALSE
118,4,3,4,0,3222,2965,0,FALSE
118,5,4,7,3,5133,3168,4170,FALSE
118,6,11,5,3,7341,5575,0,TRUE
118,7,2,5,6,6387,3837,2070,FALSE
118,8,14,3,0,5430,8652,0,FALSE
118,9,19,1,1,5377,9779,0,FALSE
118,10,19,1,1,7232,4205,0,TRUE
118,11,14,5,0,5749,3599,0,FALSE
118,12,4,2,19,629,2172,10033,FALSE
118,13,9,2,23,2372,2561,11101,FALSE
119,2,5,7,3,4813,3642,0,FALSE
119,3,4,5,0,7494,4979,0,FALSE
119,4,1,5,2,853,2961,6550,FALSE
119,5,4,5,0,5319,11317,0,FALSE
119,6,11,2,0,10167,1987,0,TRUE
119,7,5,4,6,2478,5338,4308,FALSE
119,8,14,7,0,5847,3124,164,FALSE
119,9,7,2,0,2683,1144,0,FALSE
119,10,12,2,2,6507,20520,0,TRUE
119,11,10,2,11,3499,3214,6943,FALSE
119,12,5,2,11,2368,4189,7702,FALSE
119,13,7,2,10,3489,4896,6962,FALSE
119,14,1,0,0,377,355,0,FALSE
122,2,9,6,0,5073,3947,0,TRUE
122,3,0,3,7,827,2829,9905,FALSE
122,4,9,4,2,4364,5732,0,FALSE
122,5,8,4,5,4057,4863,0,FALSE
122,6,6,5,1,3533,13752,0,FALSE
122,7,3,5,4,2848,4304,9197,FALSE
122,8,15,2,0,7272,2542,0,FALSE
122,9,6,3,12,3770,2661,6632,FALSE
122,10,9,1,11,1877,4864,5935,FALSE
122,11,11,1,1,4272,13643,0,TRUE
122,12,10,4,0,6488,5869,0,FALSE
122,13,12,3,0,8166,3329,0,FALSE
123,2,34,12,4,29162,11080,0,TRUE
123,3,20,11,11,16018,37938,0,FALSE
123,4,23,8,3,14857,44631,106,FALSE
123,5,5,9,31,3215,8841,35899,FALSE
123,6,16,7,29,8067,8603,28628,FALSE
123,7,27,13,0,22124,9448,363,FALSE
123,8,18,6,0,22726,43688,0,FALSE
123,9,11,12,18,8124,13927,18632,FALSE
123,10,29,11,0,20562,11074,563,FALSE
123,11,28,12,2,22965,9427,0,FALSE
123,12,37,9,8,30148,8800,0,TRUE
123,13,18,8,30,6157,7550,27927,FALSE
124,2,3,7,0,5048,3525,0,FALSE
124,3,3,2,8,2396,1846,8975,FALSE
124,4,2,6,3,3086,5024,8397,FALSE
124,5,3,8,0,4583,13475,0,FALSE
124,6,5,6,2,5544,3615,103,FALSE
124,7,5,7,1,8185,13978,0,TRUE
124,8,11,1,20,2527,1847,9353,FALSE
124,9,23,3,5,11928,4935,0,TRUE
124,10,11,2,2,6736,15319,0,FALSE
124,11,7,2,13,3055,2237,9098,FALSE
124,12,17,0,0,5414,3254,276,FALSE
124,13,12,2,2,8255,3348,0,FALSE
125,2,17,6,5,11331,7923,10317,FALSE
125,3,6,6,27,3472,5241,24104,FALSE
125,4,22,7,0,15906,7259,451,FALSE
125,5,15,8,2,13913,13073,0,FALSE
125,6,26,5,13,14672,28984,0,TRUE
125,7,14,9,11,8555,11008,5267,FALSE
125,8,22,10,0,18891,5615,0,FALSE
125,9,18,7,2,10787,19662,0,FALSE
125,10,17,7,3,11772,31877,0,FALSE
125,11,24,10,18,12276,5807,0,TRUE
125,12,12,8,17,7624,14198,23491,FALSE
125,13,7,9,23,4054,7333,16060,FALSE
126,2,0,0,0,0,0,0,FALSE
126,3,0,0,0,0,0,0,FALSE
126,4,0,0,0,0,0,0,FALSE
126,5,0,0,0,0,0,0,FALSE
126,6,26,12,0,8555,11747,0,FALSE
126,7,0,0,0,0,0,0,FALSE
126,8,15,9,14,6726,6956,15716,TRUE
126,9,2,2,0,2005,1291,0,FALSE
126,10,19,10,0,9384,5745,0,FALSE
126,11,17,6,0,5603,17066,0,FALSE
126,12,19,6,2,8093,4462,1319,FALSE
126,13,14,3,18,5164,6635,5839,FALSE
126,14,23,9,0,7637,6226,0,FALSE
126,15,8,12,0,4882,7652,943,FALSE
126,16,7,9,13,2397,4581,9814,FALSE
126,17,17,8,5,8473,10443,0,TRUE
126,18,24,6,5,10074,13985,2395,FALSE
126,19,0,0,0,0,0,0,FALSE
126,20,9,8,12,6112,6341,5651,FALSE
127,2,10,4,5,6245,15667,0,FALSE
127,3,26,2,1,11389,4341,0,FALSE
127,4,10,2,19,2650,3589,12358,FALSE
127,5,24,4,13,6216,5059,8896,TRUE
127,6,21,2,0,13284,2457,0,FALSE
127,7,18,5,0,7246,4144,0,FALSE
127,8,5,9,0,7043,5551,0,FALSE
127,9,4,6,1,5248,4713,4635,FALSE
127,10,4,9,8,3616,4805,11899,FALSE
127,11,10,7,0,10776,3668,0,TRUE
127,12,3,8,0,3088,15626,0,FALSE
127,13,3,9,0,3706,17240,1175,FALSE
128,2,9,14,5,8802,8258,4917,FALSE
128,3,13,10,22,6042,11385,22610,FALSE
128,4,17,14,8,14879,26840,0,FALSE
128,5,29,12,4,18654,13150,1329,TRUE
128,6,17,11,7,14728,44478,0,FALSE
128,7,11,13,8,10217,11303,8334,FALSE
128,8,36,10,2,22730,10348,0,FALSE
128,9,38,9,0,27108,8801,0,FALSE
128,10,45,7,6,14763,26020,0,TRUE
128,11,11,5,37,2687,4595,21568,FALSE
128,12,25,10,5,12282,18666,0,FALSE
128,13,23,10,40,7528,8156,19869,FALSE
129,2,15,12,19,9964,8217,17391,FALSE
129,3,25,6,12,25762,13222,0,TRUE
129,4,17,16,1,20789,19364,0,FALSE
129,5,16,15,3,17657,30252,1839,FALSE
129,6,5,6,27,4323,6885,20057,FALSE
129,7,21,18,0,19058,16658,0,FALSE
129,8,49,6,4,20713,22986,1375,FALSE
129,9,44,9,6,17644,30901,0,FALSE
129,10,31,3,50,11532,19543,29187,TRUE
129,11,13,5,48,2747,8122,32279,FALSE
129,12,38,6,12,23122,22735,0,FALSE
129,13,35,10,0,17728,10997,0,FALSE
130,2,23,4,40,5688,8420,29443,FALSE
130,3,32,9,20,28240,12579,0,FALSE
130,4,20,5,3,9945,13865,752,FALSE
130,5,31,5,10,17268,22692,1086,FALSE
130,6,17,6,38,8542,8702,16620,FALSE
130,7,44,4,3,21448,25507,0,TRUE
130,8,20,14,0,22841,8578,0,TRUE
130,9,6,12,18,5017,9454,15467,FALSE
130,10,6,13,1,9548,30395,0,FALSE
130,11,2,6,21,982,4710,28080,FALSE
130,12,14,13,1,13031,28695,1147,FALSE
130,13,15,11,2,24930,10597,0,FALSE
131,2,45,8,4,24533,12911,0,FALSE
131,3,39,10,1,25817,44320,0,FALSE
131,4,29,13,0,16992,8757,0,FALSE
131,5,24,12,40,8028,5860,31431,FALSE
131,6,34,12,3,17268,45501,0,FALSE
131,7,31,9,40,15919,24470,40278,TRUE
131,8,35,14,3,27893,13542,0,FALSE
131,9,13,15,1,13166,33005,0,FALSE
131,10,25,11,2,19361,55544,0,FALSE
131,11,24,12,25,13550,11502,34662,TRUE
131,12,36,12,3,24892,9738,0,FALSE
131,13,7,7,25,4545,9367,35936,FALSE
132,2,9,9,14,6939,11363,19596,FALSE
132,3,16,10,0,8878,7426,0,FALSE
132,4,12,9,0,11741,30961,153,FALSE
132,5,13,8,1,11830,26784,0,FALSE
132,6,10,7,22,3366,5792,23509,FALSE
132,7,22,6,2,12359,6400,0,TRUE
132,8,25,7,0,21237,7126,0,TRUE
132,9,13,7,3,8621,28610,0,FALSE
132,10,12,6,30,10282,6502,15251,FALSE
132,11,14,6,26,4315,10898,16203,FALSE
132,12,23,5,3,14332,5153,0,FALSE
132,13,27,7,0,15408,8429,0,FALSE
133,2,3,11,17,5432,10457,22275,FALSE
133,3,7,7,5,8065,6916,23838,FALSE
133,4,11,9,1,15019,24287,1360,TRUE
133,5,7,9,0,13510,45787,0,FALSE
133,6,12,11,1,14107,5279,0,FALSE
133,7,10,12,0,14375,14864,56,FALSE
133,8,9,3,29,1995,3955,23968,FALSE
133,9,26,4,7,19340,6447,0,FALSE
133,10,33,3,3,21353,24593,117,TRUE
133,11,25,2,31,8839,12259,24982,FALSE
133,12,37,6,0,19852,5328,0,FALSE
133,13,27,6,2,18802,23557,1601,FALSE
134,2,19,7,6,11179,6754,0,FALSE
134,3,0,1,30,488,3286,16273,FALSE
134,4,14,10,0,10589,9944,2107,FALSE
134,5,15,4,19,8134,12621,11192,FALSE
134,6,21,5,5,19719,19524,1823,TRUE
134,7,19,7,0,13101,6150,78,FALSE
134,8,7,5,13,1904,4976,17193,FALSE
134,9,20,6,15,11021,5282,0,FALSE
134,10,10,7,13,6343,13547,17747,FALSE
134,11,19,7,1,12004,20734,1697,TRUE
134,12,15,6,4,15536,5734,0,FALSE
134,13,7,8,0,5459,27489,0,FALSE
135,2,15,6,44,5973,9597,36993,FALSE
135,3,47,7,0,23764,7334,0,FALSE
135,4,45,9,0,31113,9441,173,FALSE
135,5,46,8,6,23722,33591,2713,FALSE
135,6,21,7,58,6957,8052,31525,FALSE
135,7,33,5,14,20368,45417,74,TRUE
135,8,20,21,0,15870,11949,0,FALSE
135,9,17,11,11,19027,33754,7807,FALSE
135,10,14,14,7,19727,37956,0,FALSE
135,11,17,10,24,13928,10972,36121,FALSE
135,12,13,18,10,11773,12769,20890,FALSE
135,13,22,14,2,26278,28420,620,TRUE
136,2,18,12,2,13230,38925,0,FALSE
136,3,4,7,30,873,6268,27544,FALSE
136,4,42,6,10,41011,8388,0,TRUE
136,5,43,12,0,20053,8872,0,FALSE
136,6,29,11,2,16069,30300,2034,FALSE
136,7,12,11,38,5573,9318,21503,FALSE
136,8,27,15,1,19924,10743,2076,FALSE
136,9,36,9,4,16719,17124,0,FALSE
136,10,8,11,35,3584,10859,34375,FALSE
136,11,35,15,16,30684,25558,283,TRUE
136,12,16,12,31,6850,14185,25478,FALSE
136,13,23,14,3,17440,42371,0,FALSE
137,2,7,12,0,11325,3608,0,FALSE
137,3,15,8,3,12684,16855,1015,FALSE
137,4,8,5,14,4756,10188,19096,FALSE
137,5,17,6,1,19221,27009,0,TRUE
137,6,9,7,1,14655,7713,0,FALSE
137,7,17,7,15,10396,6745,12078,FALSE
137,8,15,3,25,8517,5973,29912,TRUE
137,9,23,4,0,9324,22438,0,FALSE
137,10,8,6,17,5170,11007,18666,FALSE
137,11,24,3,15,14282,4350,0,FALSE
137,12,20,6,2,11903,42087,0,FALSE
137,13,17,7,8,15053,5640,0,FALSE
138,2,31,7,0,13983,5610,0,FALSE
138,3,21,9,1,11014,22032,0,FALSE
138,4,24,6,27,12420,3879,13755,TRUE
138,5,23,5,28,6120,4910,12454,FALSE
138,6,23,15,0,11907,7013,0,FALSE
138,7,17,6,1,13235,14492,1308,FALSE
138,8,18,12,2,9052,27810,0,TRUE
138,9,19,9,4,14408,7817,0,FALSE
138,10,10,8,20,3975,8306,20379,FALSE
138,11,14,12,15,7773,8677,13290,FALSE
138,12,25,8,8,10223,5535,0,FALSE
138,13,15,8,6,7009,21173,932,FALSE
139,2,3,4,2,3182,3679,4762,FALSE
139,3,6,2,1,10525,10751,1344,FALSE
139,4,4,1,7,1930,2775,9926,FALSE
139,5,6,3,3,14749,3530,0,TRUE
139,6,3,4,1,5197,8092,0,FALSE
139,7,5,2,2,8260,2095,488,FALSE
139,8,1,2,7,1314,2444,15381,FALSE
139,9,10,3,0,5881,3846,0,FALSE
139,10,2,2,8,2151,4040,15919,FALSE
139,11,4,2,7,7232,7025,0,FALSE
139,12,7,2,0,6938,24440,0,TRUE
139,13,6,2,2,6909,10775,754,FALSE
140,2,2,5,3,1572,2854,6613,FALSE
140,3,0,5,0,5242,16846,0,FALSE
140,4,3,4,1,7033,7987,472,FALSE
140,5,5,2,0,6760,1446,0,FALSE
140,6,6,5,2,7601,5130,0,TRUE
140,7,1,5,5,2041,3306,8636,FALSE
140,8,17,2,0,7077,12564,1155,TRUE
140,9,20,1,10,8396,1773,0,FALSE
140,10,14,4,2,8862,1649,0,FALSE
140,11,8,0,5,4185,10211,0,FALSE
140,12,9,1,18,2710,3534,8473,FALSE
140,13,8,2,13,3094,2513,10312,FALSE
141,2,15,11,4,13921,14819,188,FALSE
141,3,19,7,7,17566,3453,939,FALSE
141,4,8,10,13,6317,14781,17620,FALSE
141,5,12,7,1,13757,23873,0,FALSE
141,6,16,12,22,8161,7886,17039,TRUE
141,7,18,15,0,18370,6960,0,FALSE
141,8,8,3,31,3193,5594,25351,FALSE
141,9,27,7,9,13681,6174,0,FALSE
141,10,10,7,23,5828,9772,18314,FALSE
141,11,31,6,0,14791,10075,0,FALSE
141,12,23,6,12,11180,27841,0,TRUE
141,13,34,6,8,11979,29524,0,FALSE
142,2,11,7,3,14014,18717,0,FALSE
142,3,25,9,0,12427,5824,0,TRUE
142,4,6,10,8,5194,11227,14849,FALSE
142,5,19,8,0,10754,6301,0,FALSE
142,6,11,5,21,5451,4926,22109,FALSE
142,7,4,8,8,7483,18573,0,FALSE
142,8,10,8,12,5024,8271,11736,FALSE
142,9,21,11,0,12598,6849,0,FALSE
142,10,16,5,0,7750,14867,41,FALSE
142,11,30,7,0,13519,6694,0,FALSE
142,12,17,6,3,9762,25787,33,FALSE
142,13,15,2,22,8536,6635,21738,TRUE
143,2,29,5,0,18875,5761,0,TRUE
143,3,6,5,22,3861,11944,13696,FALSE
143,4,6,6,16,4457,4358,11651,FALSE
143,5,15,4,5,8843,21971,491,FALSE
143,6,25,6,4,14062,5757,0,FALSE
143,7,30,5,0,16583,6481,0,FALSE
143,8,5,12,4,9654,7018,2940,FALSE
143,9,10,11,0,9115,29363,0,FALSE
143,10,14,12,3,10470,11563,0,TRUE
143,11,9,10,3,7067,7966,5475,FALSE
143,12,4,3,6,3192,10042,16614,FALSE
143,13,8,10,6,4214,8381,6942,FALSE
144,2,25,13,4,16785,13026,107,FALSE
144,3,18,8,32,7277,15391,21139,FALSE
144,4,21,4,30,8089,6590,30340,FALSE
144,5,28,8,0,17214,8943,169,FALSE
144,6,25,7,5,10605,33446,0,FALSE
144,7,25,8,9,12807,30311,0,TRUE
144,8,16,11,1,12235,24303,0,FALSE
144,9,22,10,23,11434,10388,18162,FALSE
144,10,13,11,0,14605,30449,967,FALSE
144,11,30,13,0,23443,9215,15,TRUE
144,12,28,11,0,18715,7153,0,FALSE
144,13,13,8,29,7315,13577,24329,FALSE
145,2,12,8,0,13275,21858,0,FALSE
145,3,11,11,0,10558,4445,0,FALSE
145,4,7,9,2,10351,5373,0,FALSE
145,5,11,8,0,10250,35142,0,FALSE
145,6,7,8,10,3344,7511,14683,FALSE
145,7,13,11,11,8283,7272,18477,TRUE
145,8,18,6,28,9658,12914,21166,FALSE
145,9,13,4,3,8142,22395,0,FALSE
145,10,36,2,3,18698,26145,0,TRUE
145,11,13,8,16,4159,7222,15992,FALSE
145,12,28,7,0,14206,5567,0,FALSE
145,13,23,6,0,13900,3243,0,FALSE
146,2,28,6,33,7725,8827,16504,TRUE
146,3,15,4,35,4230,9980,19425,FALSE
146,4,27,4,2,9346,32858,0,FALSE
146,5,27,1,0,7835,6342,0,FALSE
146,6,21,0,5,8188,12467,0,FALSE
146,7,32,1,0,11612,1473,0,FALSE
146,8,12,11,0,22363,6043,0,TRUE
146,9,2,5,1,5156,2574,0,FALSE
146,10,4,11,4,5572,12430,4593,FALSE
146,11,5,16,4,6445,13374,5689,FALSE
146,12,3,5,4,5888,3283,6750,FALSE
146,13,4,12,0,7360,19254,2786,FALSE
147,2,8,2,17,6128,2616,9805,FALSE
147,3,18,2,24,3929,2901,15645,FALSE
147,4,13,4,8,9417,14091,0,FALSE
147,5,19,6,7,10943,5831,5511,FALSE
147,6,29,8,6,11741,4916,0,TRUE
147,7,18,2,1,7690,20852,28,FALSE
147,8,5,8,11,6549,6371,7597,FALSE
147,9,14,9,1,10270,3507,0,FALSE
147,10,8,7,1,8915,13114,424,FALSE
147,11,12,8,0,11030,18806,0,TRUE
147,12,8,10,3,6803,5340,0,FALSE
147,13,6,9,13,2817,5502,10403,FALSE
148,2,14,7,2,14137,4367,0,TRUE
148,3,7,10,15,2800,5410,8193,FALSE
148,4,5,9,7,4010,6539,8728,FALSE
148,5,15,10,0,7731,3926,0,FALSE
148,6,11,7,5,6144,13889,0,FALSE
148,7,9,6,2,7070,15722,0,FALSE
148,8,19,7,0,12735,4022,51,FALSE
148,9,17,5,3,7947,14101,0,FALSE
148,10,11,6,21,1670,3825,8511,FALSE
148,11,4,6,18,2025,3715,13397,FALSE
148,12,33,6,0,15857,5514,0,TRUE
148,13,15,4,2,7591,11102,511,FALSE
149,2,36,7,0,21934,8544,0,FALSE
149,3,41,6,11,27163,9722,0,TRUE
149,4,31,5,15,15940,8279,8147,FALSE
149,5,20,6,16,12013,13020,8037,FALSE
149,6,15,8,28,5194,8391,17595,FALSE
149,7,19,8,14,11516,23533,0,FALSE
149,8,9,12,3,11895,34124,0,FALSE
149,9,5,17,11,5407,13690,19363,FALSE
149,10,26,12,6,20941,6622,0,TRUE
149,11,11,11,2,11588,28678,0,FALSE
149,12,15,16,10,10879,12168,7479,FALSE
149,13,7,11,14,6201,17490,20408,FALSE
150,2,11,6,4,8070,25518,0,FALSE
150,3,2,7,16,4091,4178,11963,FALSE
150,4,7,10,3,7368,17314,0,FALSE
150,5,10,14,0,10169,10291,279,FALSE
150,6,15,5,2,15192,4888,0,FALSE
150,7,13,6,16,5508,11184,15517,TRUE
150,8,19,3,1,9312,19570,0,FALSE
150,9,20,7,1,9437,6760,0,FALSE
150,10,12,4,25,4204,4934,16117,FALSE
150,11,25,7,0,17577,6900,0,TRUE
150,12,23,5,18,5959,5482,14111,FALSE
150,13,13,6,0,8381,20417,0,FALSE
151,2,11,2,1,6689,2164,0,TRUE
151,3,7,7,0,9119,5246,0,FALSE
151,4,1,4,6,2649,4270,14411,FALSE
151,5,5,4,1,4133,14049,0,FALSE
151,6,1,4,1,4714,15243,377,FALSE
151,7,2,6,6,1247,4219,7274,FALSE
151,8,5,5,3,8228,2251,0,FALSE
151,9,14,1,2,8569,12326,0,FALSE
151,10,12,1,10,6050,2112,7935,TRUE
151,11,11,6,10,6701,2991,0,FALSE
151,12,5,2,14,2790,6755,11830,FALSE
151,13,8,2,4,4299,13977,0,FALSE
152,2,10,3,16,5306,3771,9683,FALSE
152,3,16,3,1,8342,10559,0,FALSE
152,4,22,2,0,12933,5094,0,FALSE
152,5,6,4,24,1613,5506,11447,FALSE
152,6,22,3,2,11501,4387,0,TRUE
152,7,13,3,0,7914,14339,0,FALSE
152,8,5,4,0,8199,15961,0,FALSE
152,9,8,7,4,6858,6694,0,FALSE
152,10,5,4,12,3620,6513,19664,FALSE
152,11,4,5,5,2157,4322,8539,FALSE
152,12,8,9,0,5837,2611,10,FALSE
152,13,11,6,1,6633,14670,228,TRUE
153,2,24,3,0,10403,3781,0,FALSE
153,3,35,1,0,13290,5202,0,TRUE
153,4,23,1,31,7454,9580,9489,FALSE
153,5,30,1,28,13520,3001,0,FALSE
153,6,22,2,1,12565,13491,0,FALSE
153,7,11,0,34,5307,1704,10867,FALSE
153,8,4,13,4,2387,6505,11957,FALSE
153,9,3,11,1,6164,8910,2768,FALSE
153,10,2,13,1,2966,18395,686,FALSE
153,11,6,8,0,9694,6064,0,TRUE
153,12,2,9,4,3691,9707,7854,FALSE
153,13,3,10,0,5904,23432,0,FALSE
154,2,8,0,36,813,2009,17995,FALSE
154,3,35,4,2,11765,3211,0,FALSE
154,4,20,4,0,15351,3954,0,FALSE
154,5,23,3,7,8294,23228,0,FALSE
154,6,28,1,10,12868,15159,1278,FALSE
154,7,28,3,24,8608,9422,13685,TRUE
154,8,4,7,0,3997,12167,0,FALSE
154,9,3,9,4,7081,9678,14931,FALSE
